1852|1|2020-11-10 12:50:00|a|JAC B CROSS CAMIONETA|TRUE|JAC|Pick Up|7|0|Gasolina|||Pasajeros|Mecanica||
1853|1|2020-11-10 12:50:00|a|PICANTO 1,2|TRUE|KIA|Mini|5|1200|Gasolina|||Pasajeros|Mecanica|PICANTO|
KKJR418CLC3|1|2020-11-10 12:50:00|a|CRUZE 5HB MT LT|TRUE|CHEVROLET|Lower Medium|5|1800|Gasolina|||Pasajeros|Mecanica|CRUZE|
1855|1|2020-11-10 12:50:00|a|HYUNDAI 1,1 S-A HB SANTRO GL,|TRUE|HYUNDAI|Mini|0|3100|Gasolina|||Pasajeros|Mecanica||
1859|1|2020-11-10 12:50:00|a|NISSAN C-A SENTRA 1,8|TRUE|NISSAN|Mini|3|1500|Gasolina|||Pasajeros|Mecanica|SENTRA|
1860|1|2020-11-10 12:50:00|a|MIT, MONTERO HT 2,6|TRUE|MITSUBISHI|Mini|3|2300|Gasolina|||Pasajeros|Mecanica|MONTERO|
1861|1|2020-11-10 12:50:00|a|TWINGO DYNAM |TRUE|RENAULT|Mini|3|1200|Gasolina|||Pasajeros|Mecanica|TWINGO|
1862|1|2020-11-10 12:50:00|a|3Z6NM5|TRUE|MAZDA|Mini|5|1600|Gasolina|||Pasajeros|Mecanica||
1863|1|2020-11-10 12:50:00|a|3LXHA7|TRUE|MAZDA|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||
1864|1|2020-11-10 12:50:00|a|CILIN 2000|TRUE|MAZDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||
1865|1|2020-11-10 12:50:00|a|3LFHM5|TRUE|MAZDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||
